,"Bathinda, Punjab",Guru Kashi University,Information Technology,Diploma,Information Technology,,,3 Years,-,Fees Not Available
,"Bathinda, Punjab",Guru Kashi University,Media and Mass Communication,Diploma,Journalism & Mass Communication,,,2 Years,-,Fees Not Available
,"Bathinda, Punjab",Guru Kashi University,Medical,Diploma,Dental Hygiene,,,3 Years,-,Fees Not Available
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Bathinda, Punjab",Guru Kashi University,Science,M.Sc,Chemistry,"₹15,000","₹30,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Science,M.Sc,Physics,"₹15,000","₹30,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Science,M.Sc,Mathematics,"₹15,000","₹30,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Information Technology,M.Sc,IT,"₹13,000","₹26,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Information Technology,M.Sc,IT,"₹25,000","₹50,000",1 Year,-,Lateral Entry
,"Bathinda, Punjab",Guru Kashi University,Science,M.Sc,Agriculture (Agronomy),"₹1,03,000","₹2,06,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Science,M.Sc,Agriculture (Economics),"₹61,250","₹1,22,500",3 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Science,M.Sc,Agriculture (Entomology),"₹61,250","₹1,22,500",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Science,M.Sc,Agriculture (Plant Pathology),"₹61,250","₹1,22,500",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Design,M.Sc,Fashion Technology,"₹20,000","₹40,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Design,M.Sc,Fashion Technology,"₹17,900","₹35,800",1 Year,-,Lateral Entry
,"Bathinda, Punjab",Guru Kashi University,Hotel Management,M.Sc,Hotel Management,,,3 Years,-,Fees Not Available
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Bathinda, Punjab",Guru Kashi University,Arts and Humanities,M.A,Hindi,"₹13,000","₹26,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Arts and Humanities,M.A,English,"₹10,000","₹20,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Arts and Humanities,M.A,History,"₹10,000","₹20,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Arts and Humanities,M.A,Punjabi,"₹13,000","₹26,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Arts and Humanities,M.A,Economics,"₹10,000","₹20,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Arts and Humanities,M.A,Political Science,"₹10,000","₹20,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Arts and Humanities,M.A,Sociology,"₹10,000","₹20,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Arts and Humanities,M.A,Home Science,"₹15,000","₹30,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Design,M.A,Fine Arts,"₹26,000","₹52,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Arts and Humanities,M.A,Religious Studies,"₹26,000","₹52,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Education,M.A,Education,,,2 Years,-,Fees Not Available
,"Bathinda, Punjab",Guru Kashi University,Education,M.A,Education (Evening),,,2 Years,-,Fees Not Available
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Civil Engineering,"₹1,25,000","₹2,50,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Mechanical Engineering,"₹25,000","₹50,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Mechanical Engineering (Part Time),"₹25,000","₹50,000",2 Years,-,Part Time
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Computer Science Engineering,"₹2,40,000","₹4,80,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Information Technology,"₹55,000","₹1,10,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Electrical Engineering,"₹1,25,000","₹2,50,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Electrical Engineering (Part Time),"₹25,000","₹50,000",2 Years,-,Part Time
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Electronics & Communication,"₹50,000","₹1,00,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Structural Engineering,"₹1,25,000","₹2,50,000",2 Years,-,-
,"Bathinda, Punjab",Guru Kashi University,Engineering,M.Tech,Cloud Computing,,,2 Years,-,Fees Not Available
,,,,,,,,,,
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Engineering,B.Tech,General,"₹38,050","₹76,100",4 Years,-,Admission via CG PET/JEE Main
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Engineering,Diploma,Engineering,"₹20,775","₹41,550",3 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Engineering,M.Tech,General,"₹20,000","₹40,000",2 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Management,MBA,General,"₹25,000","₹50,000",2 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Information Technology,MCA,General,"₹25,000","₹50,000",2 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Pharmacy,B.Pharm,General,"₹37,400","₹74,800",4 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Pharmacy,B.Pharm,Practice,"₹40,000","₹80,000",2 Years,-,Practice Program
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Pharmacy,Diploma,Pharmacy,"₹57,950","₹1,15,900",2 Years,-,D.Pharm
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Pharmacy,M.Pharm,General,"₹40,000","₹80,000",2 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Information Technology,BCA,General,"₹14,000","₹28,000",3 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Management,BBA,General,"₹14,000","₹28,000",3 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Commerce and Banking,B.Com,Computer Application,"₹8,000","₹16,000",3 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Science,B.Sc,Biotechnology (Botany/Zoology),"₹10,500","₹21,000",3 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Arts and Humanities,B.A,General,"₹3,000","₹6,000",3 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Science,B.Sc,Computer Science,"₹6,000","₹12,000",3 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Science,B.Sc,PCM,"₹6,000","₹12,000",3 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Science,M.Sc,Biotechnology,"₹14,000","₹28,000",2 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Information Technology,PGD,PGDCA,"₹6,000","₹12,000",2 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Education,B.Ed,General,"₹15,485","₹30,970",3 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Education,M.Ed,General,"₹16,000","₹32,000",2 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Education,Diploma,D.Ed,"₹10,000","₹20,000",2 Years,-,-
,"Bhilai, Chhattisgarh",Rungta Group of Institutions (R1),Arts and Humanities,MS,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Arts and Humanities,B.A,General,"₹3,500","₹7,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Law,LL.B,General,"₹37,500","₹75,000",3 Years,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electronics & Telecommunication,"₹40,000","₹80,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,CSE (Data Science),"₹65,000","₹1,30,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Cyber Security & Forensic,"₹1,00,000","₹2,00,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Cyber Security & Forensic (IBM),"₹1,00,000","₹2,00,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,CSE Full Stack Development (UpGrad),"₹1,00,000","₹2,00,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,CSE AI & ML (Xebia),"₹1,00,000","₹2,00,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,CSE AI & ML (Xebia),"₹1,00,000","₹2,00,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Aeronautical Engineering,"₹75,000","₹1,50,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Aerospace Engineering,"₹75,000","₹1,50,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Aerospace Engineering,"₹75,000","₹1,50,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Biotechnology,"₹62,500","₹1,25,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Civil Engineering,"₹40,000","₹80,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Civil Engineering,"₹40,000","₹80,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Mechanical Engineering,"₹40,000","₹80,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Mechanical Engineering,"₹40,000","₹80,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Computer Science Engineering,"₹87,500","₹1,75,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Computer Science Engineering,"₹87,500","₹1,75,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electrical Engineering,"₹40,000","₹80,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electrical Engineering,"₹40,000","₹80,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electronics Engineering,"₹37,500","₹75,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electronics Engineering,"₹37,500","₹75,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,IoT (IBM),"₹59,545","₹1,19,090",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,IoT,"₹59,545","₹1,19,090",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Cloud & DevOps (Xebia),"₹59,545","₹1,19,090",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Business Analytics (IBM),"₹59,545","₹1,19,090",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Business Analytics,"₹59,545","₹1,19,090",3 Years,-,Lateral Entry
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electronics & Telecommunication,"₹40,000","₹80,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,CSE (Data Science),"₹65,000","₹1,30,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Cyber Security & Forensic,"₹1,00,000","₹2,00,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Cyber Security & Forensic (IBM),"₹1,00,000","₹2,00,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,CSE Full Stack Development (UpGrad),"₹1,00,000","₹2,00,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,CSE AI & ML (Xebia),"₹1,00,000","₹2,00,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,CSE AI & ML (Xebia),"₹1,00,000","₹2,00,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Aeronautical Engineering,"₹75,000","₹1,50,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Aerospace Engineering,"₹75,000","₹1,50,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Aerospace Engineering,"₹75,000","₹1,50,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Biotechnology,"₹62,500","₹1,25,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Civil Engineering,"₹40,000","₹80,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Civil Engineering,"₹40,000","₹80,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Mechanical Engineering,"₹40,000","₹80,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Mechanical Engineering,"₹40,000","₹80,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Computer Science Engineering,"₹87,500","₹1,75,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Computer Science Engineering,"₹87,500","₹1,75,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electrical Engineering,"₹40,000","₹80,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electrical Engineering,"₹40,000","₹80,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electronics Engineering,"₹37,500","₹75,000",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Electronics Engineering,"₹37,500","₹75,000",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,IoT (IBM),"₹59,545","₹1,19,090",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,IoT,"₹59,545","₹1,19,090",3 Years,-,Lateral Entry
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Cloud & DevOps (Xebia),"₹59,545","₹1,19,090",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Business Analytics (IBM),"₹59,545","₹1,19,090",4 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,B.Tech,Business Analytics,"₹59,545","₹1,19,090",3 Years,-,Lateral Entry
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Management,MBA,Entrepreneurship,"₹57,500","₹1,15,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,Financial Management,"₹65,000","₹1,30,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,Marketing,"₹65,000","₹1,30,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,Business Analytics,"₹1,27,500","₹2,55,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,International Business,"₹65,000","₹1,30,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,Human Resource,"₹65,000","₹1,30,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,Agri Business,"₹45,909","₹91,818",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,SAP,"₹62,500","₹1,25,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,Banking & Financial Services,"₹1,27,500","₹2,55,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,Healthcare & Hospital Management,"₹57,500","₹1,15,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,MBA,Operation Management,,,2 Years,-,Fees Not Available
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Information Technology,PGD,Data Science (AI-ML) UpGrad,"₹75,000","₹1,50,000",1 Year,-,-
,"Nashik, Maharashtra",Sandip University,Information Technology,PGD,Advanced Cloud Computing (PGDACC) ESDS,"₹75,000","₹1,50,000",1 Year,-,-
,"Nashik, Maharashtra",Sandip University,Information Technology,PGD,Blockchain (UpGrad),"₹75,000","₹1,50,000",1 Year,-,-
,"Nashik, Maharashtra",Sandip University,Law,PGD,Cyber Law & Security,"₹11,000","₹22,000",1 Year,-,-
,"Nashik, Maharashtra",Sandip University,Information Technology,PGD,Full Stack Development,"₹75,000","₹1,50,000",1 Year,-,-
,"Nashik, Maharashtra",Sandip University,Management,PGD,Techno Management (IRT),"₹1,17,500","₹2,35,000",1 Year,-,-
,"Nashik, Maharashtra",Sandip University,Information Technology,PGD,Fundamentals of Programming,"₹75,000","₹1,50,000",1 Year,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Commerce and Banking,M.Com,General,"₹6,000","₹12,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Commerce and Banking,M.Com,Computer Applications,"₹8,500","₹17,000",2 Years,-,-
,,,,,,,,,,
,"Nashik, Maharashtra",Sandip University,Information Technology,MCA,General,"₹42,500","₹85,000",2 Years,-,-
,,,,,,,,,,
,"Nashik, Maharashtra",Sandip University,Pharmacy,M.Pharm,Pharmaceutical Quality Assurance,"₹55,000","₹1,10,000",2 Years,-,Proposed
,,,,,,,,,,
,"Nashik, Maharashtra",Sandip University,Arts and Humanities,PhD,English,"₹36,000","₹72,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Design,PhD,Beauty Cosmetology,"₹49,500","₹99,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Science,PhD,Chemistry,"₹46,000","₹92,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Pharmacy,PhD,Pharmacy,"₹52,500","₹1,05,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Science,PhD,Physics,"₹46,000","₹92,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Science,PhD,Mathematics,"₹46,000","₹92,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,PhD,Civil Engineering,"₹62,500","₹1,25,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,PhD,Mechanical Engineering,"₹62,500","₹1,25,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,PhD,Electrical Engineering,"₹62,500","₹1,25,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Engineering,PhD,Computer Engineering,"₹62,500","₹1,25,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Management,PhD,Management,"₹52,500","₹1,05,000",3 Years,-,-
,"Nashik, Maharashtra",Sandip University,Law,PhD,Law,"₹52,500","₹1,05,000",3 Years,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Pharmacy,Diploma,Pharmacy,"₹42,500","₹85,000",2 Years,-,D.Pharm
,"Nashik, Maharashtra",Sandip University,Pharmacy,Diploma,Pharmacy,,,2 Years,-,Fees Not Available
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Law,LL.M,Corporate & Commercial Law,"₹30,000","₹60,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Law,LL.M,Constitutional & Administrative Law,"₹30,000","₹60,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Law,LL.M,Criminal Law,"₹30,000","₹60,000",1 Year,-,-
,"Nashik, Maharashtra",Sandip University,Law,LL.M,Criminal Law,"₹22,500","₹45,000",2 Years,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Law,LL.B,Integrated (BA+LLB Hons.),"₹37,500","₹75,000",5 Years,-,-
,"Nashik, Maharashtra",Sandip University,Law,LL.B,Integrated (BBA+LLB Hons.),"₹37,500","₹75,000",5 Years,-,-
,"Nashik, Maharashtra",Sandip University,Vocational,B.Voc,Accounting / Interior / Media / Healthcare,,,3 Years,-,Fees Not Available
,"Nashik, Maharashtra",Sandip University,Design,M.Des,User Experience,"₹55,000","₹1,10,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Design,M.Des,User Experience (ImaginXP),"₹60,000","₹1,20,000",2 Years,-,-
,"Nashik, Maharashtra",Sandip University,Design,BFA,Animation & VFX,"₹50,000","₹1,00,000",4 Years,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Nashik, Maharashtra",Sandip University,Vocational,Certificate,Beauty Cosmetology,"₹13,500","₹27,000",1 Year,-,-
,"Nashik, Maharashtra",Sandip University,Design,Certificate,Fashion Designing,"₹13,500","₹27,000",1 Year,-,-
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Meerut, UP",Subharti University,Education,B.Ed,General,"₹17,250","₹34,500",2 Years,-,-
,"Meerut, UP",Subharti University,Education,B.Ed,Elementary Education,"₹41,000","₹82,000",2 Years,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Meerut, UP",Subharti University,Arts and Humanities,MA,English,"₹10,125","₹20,250",2 Years,-,-
,"Meerut, UP",Subharti University,Arts and Humanities,MA,History,"₹10,125","₹20,250",2 Years,-,-
,"Meerut, UP",Subharti University,Arts and Humanities,MA,Yoga,"₹15,250","₹30,500",2 Years,-,-
,"Meerut, UP",Subharti University,Arts and Humanities,MA,Political Science,"₹10,125","₹20,250",2 Years,-,-
,"Meerut, UP",Subharti University,Arts and Humanities,MA,Sociology,"₹10,125","₹20,250",2 Years,-,-
,"Meerut, UP",Subharti University,Science,MA,Home Science,"₹12,500","₹25,000",2 Years,-,-
,"Meerut, UP",Subharti University,Arts and Humanities,MA,Public Administration,"₹1,04,500","₹2,09,000",2 Years,-,-
,"Meerut, UP",Subharti University,Education,MA,Education,"₹6,275","₹12,550",2 Years,-,-
,"Meerut, UP",Subharti University,Arts and Humanities,MA,Buddhist Studies,"₹24,750","₹49,500",2 Years,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Meerut, UP",Subharti University,Engineering,M.Tech,Cyber Security,"₹81,500","₹1,63,000",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,Civil Engineering,"₹45,150","₹90,300",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,Mechanical Engineering,"₹81,500","₹1,63,000",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,Computer Science,"₹81,000","₹1,62,000",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,Electronics & Communication,"₹45,150","₹90,300",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,Environmental Engineering & Management,"₹81,500","₹1,63,000",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,Electrical & Electronics,"₹45,150","₹90,300",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,Production Engineering,"₹82,500","₹1,65,000",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,Energy Technology,"₹81,500","₹1,63,000",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,Microelectronics,"₹81,500","₹1,63,000",2 Years,-,-
,"Meerut, UP",Subharti University,Engineering,M.Tech,RF & Microwave Engineering,"₹81,500","₹1,63,000",2 Years,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Meerut, UP",Subharti University,Arts and Humanities,PGD,Yoga,"₹11,250","₹22,500",2 Years,-,-
,"Meerut, UP",Subharti University,Science,PGD,Molecular Biotechnology,"₹31,000","₹62,000",1 Year,-,-
,"Meerut, UP",Subharti University,Law,PGD,Human Rights Law,"₹14,000","₹28,000",1 Year,-,-
,"Meerut, UP",Subharti University,Media and Mass Communication,PGD,Journalism,"₹22,500","₹45,000",2 Years,-,-
,"Meerut, UP",Subharti University,Law,PGD,Intellectual Property Law,"₹14,000","₹28,000",1 Year,-,-
,"Meerut, UP",Subharti University,Information Technology,PGD,Computer Application,"₹16,250","₹32,500",1 Year,-,-
,"Meerut, UP",Subharti University,Law,PGD,Labour Law,"₹14,000","₹28,000",1 Year,-,-
,"Meerut, UP",Subharti University,Science,PGD,Tissue Culture Technology,"₹31,000","₹62,000",1 Year,-,-
,"Meerut, UP",Subharti University,Management,PGD,Hospital & Health Management,"₹18,000","₹36,000",1 Year,-,-
,"Meerut, UP",Subharti University,Management,PGD,Wealth Management,"₹46,750","₹93,500",2 Years,-,-
,"Meerut, UP",Subharti University,Medical,PGD,Dietetics & Public Nutrition,"₹18,000","₹36,000",1 Year,-,-
,"Meerut, UP",Subharti University,Medical,PGD,Geriatric Medicine,"₹18,000","₹36,000",1 Year,-,-
,"Meerut, UP",Subharti University,Management,PGD,Rural Management,"₹46,750","₹93,500",2 Years,-,-
,"Meerut, UP",Subharti University,Law,PGD,Media Law,"₹14,000","₹28,000",1 Year,-,-
,"Meerut, UP",Subharti University,Law,PGD,Patent Law,"₹14,000","₹28,000",1 Year,-,-
,"Meerut, UP",Subharti University,Science,PGD,Animal Cell,"₹31,000","₹62,000",1 Year,-,-
,"Meerut, UP",Subharti University,Medical,PGD,Maternal & Child Health,"₹18,000","₹36,000",1 Year,-,-
,"Meerut, UP",Subharti University,Management,PGD,Retail Management,,,2 Years,-,Fee Not Available
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
,"Meerut, UP",Subharti University,Commerce and Banking,M.Com,General,"₹14,775","₹29,550",2 Years,-,-
,,,,,,,,,,
,City & State,College Name,Stream,Course,Specializations,Semester Fee,Fee (Annual),Duration,Placement Partners,Special Note
